name;score;marked;communityId;occur;relationships
"assistance";2957,5798614303676;NULL;NULL;NULL;NULL
"person";2956,896544254557;NULL;NULL;NULL;NULL
"medicine";2951,7553148340357;NULL;NULL;NULL;NULL
"ship";2934,096720460886;NULL;NULL;NULL;NULL
"election";2930,5045503675997;NULL;NULL;NULL;NULL
"stand";2923,8774703951;NULL;NULL;NULL;NULL
"baby";2920,8786718690785;NULL;NULL;NULL;NULL
"disaster";2918,6002674743313;NULL;NULL;NULL;NULL
"grandmother";2909,785670540119;NULL;NULL;NULL;NULL
"sense";2905,5900118465793;NULL;NULL;NULL;NULL
"position";2890,188166412111;NULL;NULL;NULL;NULL
"propaganda";2887,9882197641214;NULL;NULL;NULL;NULL
"village";2882,813459290277;NULL;NULL;NULL;NULL
"electricity";2881,462197062995;NULL;NULL;NULL;NULL
"package";2870,471564477307;NULL;NULL;NULL;NULL
"hurricane";2868,7351787351613;NULL;NULL;NULL;NULL
"offer";2845,5984884835493;NULL;NULL;NULL;NULL
"hall";2836,684249063942;NULL;NULL;NULL;NULL
"suffer";2815,1854077042403;NULL;NULL;NULL;NULL
"frontline";2811,251807880548;NULL;NULL;NULL;NULL
"game";2792,7744294032464;NULL;NULL;NULL;NULL
"Sasha";2790,1600540211093;NULL;NULL;NULL;NULL
"increase";2789,8406422478706;NULL;NULL;NULL;NULL
"scene";2776,960649486971;NULL;NULL;NULL;NULL
"America";2775,747123839562;NULL;NULL;NULL;NULL
"cup";2755,214903246732;NULL;NULL;NULL;NULL
"experience";2752,691268577672;NULL;NULL;NULL;NULL
"court";2752,1300851575106;NULL;NULL;NULL;NULL
"conversation";2751,994438368396;NULL;NULL;NULL;NULL
"governor";2744,8244483438884;NULL;NULL;NULL;NULL
"Japan";2742,994368763939;NULL;NULL;NULL;NULL
"stock";2736,972322344234;NULL;NULL;NULL;NULL
"guarantee";2730,411183886318;NULL;NULL;NULL;NULL
"battlefield";2729,8702103004507;NULL;NULL;NULL;NULL
"devastation";2716,8876503918527;NULL;NULL;NULL;NULL
"donation";2715,8370753893855;NULL;NULL;NULL;NULL
"refuge";2713,839298291834;NULL;NULL;NULL;NULL
"railway";2705,3320675206614;NULL;NULL;NULL;NULL
"Netherlands";2702,817826571406;NULL;NULL;NULL;NULL
"interview";2702,059300076708;NULL;NULL;NULL;NULL
"Blake";2696,038889695386;NULL;NULL;NULL;NULL
"rally";2665,2583264176046;NULL;NULL;NULL;NULL
"term";2636,4586685727695;NULL;NULL;NULL;NULL
"neighbour";2634,603645989097;NULL;NULL;NULL;NULL
"Sami";2631,8146025252418;NULL;NULL;NULL;NULL
"Bond";2628,034413727289;NULL;NULL;NULL;NULL
"request";2623,9997767496243;NULL;NULL;NULL;NULL
"raise";2621,8498357084645;NULL;NULL;NULL;NULL
"afternoon";2620,6251136634064;NULL;NULL;NULL;NULL
"affair";2620,1886536196535;NULL;NULL;NULL;NULL
"condition";2617,07516033981;NULL;NULL;NULL;NULL
"eye";2611,2497656750643;NULL;NULL;NULL;NULL
"rubble";2610,6742932080956;NULL;NULL;NULL;NULL
"rule";2605,856187327377;NULL;NULL;NULL;NULL
"Italy";2601,1327928500887;NULL;NULL;NULL;NULL
"rise";2600,2068676682975;NULL;NULL;NULL;NULL
"top";2595,6866257429215;NULL;NULL;NULL;NULL
"list";2594,8914344742716;NULL;NULL;NULL;NULL
"strategy";2586,307220310589;NULL;NULL;NULL;NULL
"smoke";2577,2667351258674;NULL;NULL;NULL;NULL
"exchange";2575,4215906829195;NULL;NULL;NULL;NULL
"kherson";2564,1290662699803;NULL;NULL;NULL;NULL
"charity";2560,115927619637;NULL;NULL;NULL;NULL
"Salisbury";2557,837847279304;NULL;NULL;NULL;NULL
"watch";2554,154438328212;NULL;NULL;NULL;NULL
"maternity";2553,9517994113016;NULL;NULL;NULL;NULL
"Elly";2550,9994386343624;NULL;NULL;NULL;NULL
"trade";2545,5028132197444;NULL;NULL;NULL;NULL
"tweet";2534,892002847299;NULL;NULL;NULL;NULL
"Square";2531,995991411817;NULL;NULL;NULL;NULL
"ban";2530,544473409705;NULL;NULL;NULL;NULL
"stop";2523,828032568961;NULL;NULL;NULL;NULL
"Berlusconi";2519,81130444831;NULL;NULL;NULL;NULL
"funeral";2518,3308474913433;NULL;NULL;NULL;NULL
"rest";2513,8487918830792;NULL;NULL;NULL;NULL
"submarine";2511,624995880759;NULL;NULL;NULL;NULL
"cocktail";2505,4897146454223;NULL;NULL;NULL;NULL
"store";2502,671701931454;NULL;NULL;NULL;NULL
"matter";2499,035094531108;NULL;NULL;NULL;NULL
"memorial";2498,933264805123;NULL;NULL;NULL;NULL
"guard";2490,5760801404845;NULL;NULL;NULL;NULL
"irpin";2490,1154335197384;NULL;NULL;NULL;NULL
"sabotage";2484,0857964163047;NULL;NULL;NULL;NULL
"course";2483,231118055967;NULL;NULL;NULL;NULL
"Brussels";2482,0034368356623;NULL;NULL;NULL;NULL
"spread";2471,037249352421;NULL;NULL;NULL;NULL
"facebook";2470,3598883484487;NULL;NULL;NULL;NULL
"grip";2467,30990344751;NULL;NULL;NULL;NULL
"start";2465,3321906081965;NULL;NULL;NULL;NULL
"spokesperson";2465,002577652375;NULL;NULL;NULL;NULL
"star";2456,817904293361;NULL;NULL;NULL;NULL
"aviation";2456,1688846700345;NULL;NULL;NULL;NULL
"website";2450,558134214725;NULL;NULL;NULL;NULL
"leadership";2446,7147490056295;NULL;NULL;NULL;NULL
"stage";2437,482963276679;NULL;NULL;NULL;NULL
"Tammy";2429,954251501436;NULL;NULL;NULL;NULL
"lot";2419,468332218417;NULL;NULL;NULL;NULL
"Istanbul";2417,1524562164022;NULL;NULL;NULL;NULL
"munition";2412,0001022759957;NULL;NULL;NULL;NULL
"importance";2398,0406572326838;NULL;NULL;NULL;NULL
"infrastructure";2389,9507794145215;NULL;NULL;NULL;NULL
"victory";2389,4497631272225;NULL;NULL;NULL;NULL
"Molotov";2388,11838774347;NULL;NULL;NULL;NULL
"vote";2384,338257841446;NULL;NULL;NULL;NULL
"McDonalds";2382,8110928842443;NULL;NULL;NULL;NULL
"outskirt";2379,380975919446;NULL;NULL;NULL;NULL
"song";2375,4214388059195;NULL;NULL;NULL;NULL
"Howie";2365,4493799666957;NULL;NULL;NULL;NULL
"majority";2360,047419822922;NULL;NULL;NULL;NULL
"airspace";2356,681537450535;NULL;NULL;NULL;NULL
"option";2354,815357357771;NULL;NULL;NULL;NULL
"suspect";2353,5950699688533;NULL;NULL;NULL;NULL
"deal";2352,0753034236745;NULL;NULL;NULL;NULL
"britain";2350,553071561717;NULL;NULL;NULL;NULL
"Oleg";2350,5526813368183;NULL;NULL;NULL;NULL
"demonstration";2346,0343692791917;NULL;NULL;NULL;NULL
"Warsaw";2345,7316052742244;NULL;NULL;NULL;NULL
"servicemen";2341,923616525285;NULL;NULL;NULL;NULL
"discussion";2340,6414680955795;NULL;NULL;NULL;NULL
"morale";2329,9314109769603;NULL;NULL;NULL;NULL
"general";2322,803288223322;NULL;NULL;NULL;NULL
"onslaught";2319,2042478402795;NULL;NULL;NULL;NULL
"possibility";2318,724464679179;NULL;NULL;NULL;NULL
"headquarter";2318,0169402726115;NULL;NULL;NULL;NULL
"comment";2316,6000364603437;NULL;NULL;NULL;NULL
"requirement";2316,2160688464787;NULL;NULL;NULL;NULL
"Ireland";2315,3017598177794;NULL;NULL;NULL;NULL
"justice";2314,2445227116064;NULL;NULL;NULL;NULL
"Igor";2313,1393891598336;NULL;NULL;NULL;NULL
"Commons";2309,5007680711865;NULL;NULL;NULL;NULL
"rescue";2306,0015967301483;NULL;NULL;NULL;NULL
"brief";2305,5932667144525;NULL;NULL;NULL;NULL
"danger";2305,5850140001194;NULL;NULL;NULL;NULL
"chair";2298,9997018906865;NULL;NULL;NULL;NULL
"import";2297,2477782094284;NULL;NULL;NULL;NULL
"issue";2295,2894033733487;NULL;NULL;NULL;NULL
"lack";2285,7821769228326;NULL;NULL;NULL;NULL
"cat";2280,766278107941;NULL;NULL;NULL;NULL
"journey";2278,607752091209;NULL;NULL;NULL;NULL
"ability";2272,428720409054;NULL;NULL;NULL;NULL
"airfield";2272,186464280171;NULL;NULL;NULL;NULL
"bus";2271,835139348974;NULL;NULL;NULL;NULL
"chain";2266,2168906440115;NULL;NULL;NULL;NULL
"contact";2263,0621404575922;NULL;NULL;NULL;NULL
"name";2251,5931157619348;NULL;NULL;NULL;NULL
"win";2249,9863605457463;NULL;NULL;NULL;NULL
"bar";2244,658837151617;NULL;NULL;NULL;NULL
"kilometre";2243,530939674701;NULL;NULL;NULL;NULL
"Fox";2238,3242138847077;NULL;NULL;NULL;NULL
"transport";2234,9009265905906;NULL;NULL;NULL;NULL
"federation";2231,92967823214;NULL;NULL;NULL;NULL
"aim";2228,761693932206;NULL;NULL;NULL;NULL
"spokeswoman";2228,148127905292;NULL;NULL;NULL;NULL
"tragedy";2226,8992550833464;NULL;NULL;NULL;NULL
"tower";2226,157470933796;NULL;NULL;NULL;NULL
"unity";2211,7023898692664;NULL;NULL;NULL;NULL
"Syria";2206,870057095303;NULL;NULL;NULL;NULL
"sport";2203,720362510193;NULL;NULL;NULL;NULL
"status";2189,432980786196;NULL;NULL;NULL;NULL
"brother";2189,158259778085;NULL;NULL;NULL;NULL
"Odessa";2188,6435543851276;NULL;NULL;NULL;NULL
"tyranny";2183,1440394714487;NULL;NULL;NULL;NULL
"activist";2182,2377175490324;NULL;NULL;NULL;NULL
"wall";2181,81603869724;NULL;NULL;NULL;NULL
"reserve";2179,127256464742;NULL;NULL;NULL;NULL
"investigation";2156,8457008625037;NULL;NULL;NULL;NULL
"solidarity";2150,5063871070442;NULL;NULL;NULL;NULL
"money";2147,451817521141;NULL;NULL;NULL;NULL
"Patel";2146,088665997471;NULL;NULL;NULL;NULL
"photo";2143,0933117176846;NULL;NULL;NULL;NULL
"terror";2141,649944592038;NULL;NULL;NULL;NULL
"organization";2141,0895761550105;NULL;NULL;NULL;NULL
"independence";2137,848720499025;NULL;NULL;NULL;NULL
"ussian";2135,494181238288;NULL;NULL;NULL;NULL
"symbol";2135,3573515135836;NULL;NULL;NULL;NULL
"sale";2127,087655687963;NULL;NULL;NULL;NULL
"incident";2126,2084207708162;NULL;NULL;NULL;NULL
"conservative";2125,1017550145566;NULL;NULL;NULL;NULL
"madness";2124,8419908294077;NULL;NULL;NULL;NULL
"Dame";2122,2007758541754;NULL;NULL;NULL;NULL
"charge";2119,509679828618;NULL;NULL;NULL;NULL
"helicopter";2116,2294499867685;NULL;NULL;NULL;NULL
"decade";2114,149464202851;NULL;NULL;NULL;NULL
"genocide";2112,5727473712236;NULL;NULL;NULL;NULL
"boy";2112,233994288637;NULL;NULL;NULL;NULL
"example";2087,81924370059;NULL;NULL;NULL;NULL
"coast";2086,8127820308055;NULL;NULL;NULL;NULL
"husband";2078,8895043659436;NULL;NULL;NULL;NULL
"voice";2075,5846438185317;NULL;NULL;NULL;NULL
"Brent";2074,214780027582;NULL;NULL;NULL;NULL
"Baskin";2066,5951768788286;NULL;NULL;NULL;NULL
"Carole";2066,5951768788286;NULL;NULL;NULL;NULL
"Berlin";2061,2300553880054;NULL;NULL;NULL;NULL
"diplomat";2056,782822773163;NULL;NULL;NULL;NULL
"singer";2052,7165897971886;NULL;NULL;NULL;NULL
"reactor";2050,830148410131;NULL;NULL;NULL;NULL
"Anton";2046,7484897723232;NULL;NULL;NULL;NULL
"shortage";2045,4311180567647;NULL;NULL;NULL;NULL
"shop";2035,1229578320058;NULL;NULL;NULL;NULL
"broadcast";2026,2476788490562;NULL;NULL;NULL;NULL
"occupier";2025,0611642658753;NULL;NULL;NULL;NULL
"Afghanistan";2024,291286360819;NULL;NULL;NULL;NULL
"Ben";2022,6248632901634;NULL;NULL;NULL;NULL
"care";2017,6635467832284;NULL;NULL;NULL;NULL
"remain";2014,096966066033;NULL;NULL;NULL;NULL
"St";2013,6862273912107;NULL;NULL;NULL;NULL
"path";2010,9716025703378;NULL;NULL;NULL;NULL
"Robert";2009,3946278604346;NULL;NULL;NULL;NULL
"cast";1994,6158700343153;NULL;NULL;NULL;NULL
"counterpart";1992,0784593141639;NULL;NULL;NULL;NULL
"executive";1986,9486690834635;NULL;NULL;NULL;NULL
"owner";1986,2210658190472;NULL;NULL;NULL;NULL
"Barney";1985,3383201968381;NULL;NULL;NULL;NULL
"Davis";1985,338320196838;NULL;NULL;NULL;NULL
"Feb";1981,6838666705464;NULL;NULL;NULL;NULL
"assessment";1979,527856339042;NULL;NULL;NULL;NULL
"coverage";1978,8024781042102;NULL;NULL;NULL;NULL
"field";1972,6530380321967;NULL;NULL;NULL;NULL
"demonstrator";1972,1125569875715;NULL;NULL;NULL;NULL
"chernihiv";1972,0240432432324;NULL;NULL;NULL;NULL
"siren";1968,5240316117327;NULL;NULL;NULL;NULL
"Hungary";1967,806507916148;NULL;NULL;NULL;NULL
"jet";1967,667113347597;NULL;NULL;NULL;NULL
"Damian";1965,6522499111422;NULL;NULL;NULL;NULL
"blow";1959,807281417814;NULL;NULL;NULL;NULL
"doctor";1959,0561573978516;NULL;NULL;NULL;NULL
"function";1955,4438518762117;NULL;NULL;NULL;NULL
"contest";1952,746009485493;NULL;NULL;NULL;NULL
"donetsk";1951,7546325479752;NULL;NULL;NULL;NULL
"broadcaster";1951,179030107092;NULL;NULL;NULL;NULL
"page";1951,1727319206975;NULL;NULL;NULL;NULL
"value";1947,096539246658;NULL;NULL;NULL;NULL
"fact";1944,029658003478;NULL;NULL;NULL;NULL
"REUTERS";1940,8273922796186;NULL;NULL;NULL;NULL
"John";1937,8698491482946;NULL;NULL;NULL;NULL
"Rome";1931,3319776867515;NULL;NULL;NULL;NULL
"negotiator";1929,196625207547;NULL;NULL;NULL;NULL
"queue";1924,6626046675847;NULL;NULL;NULL;NULL
"boat";1922,7379455918642;NULL;NULL;NULL;NULL
"General";1920,2758525393608;NULL;NULL;NULL;NULL
"tribute";1919,0870585211742;NULL;NULL;NULL;NULL
"Reuters";1918,171665720571;NULL;NULL;NULL;NULL
"disinformation";1912,9888741664138;NULL;NULL;NULL;NULL
"Im";1909,6591066607268;NULL;NULL;NULL;NULL
"award";1909,3958757249675;NULL;NULL;NULL;NULL
"leave";1899,3245518729764;NULL;NULL;NULL;NULL
"delivery";1899,222398203055;NULL;NULL;NULL;NULL
"brand";1897,378441196388;NULL;NULL;NULL;NULL
"France";1895,7019023539501;NULL;NULL;NULL;NULL
"asset";1891,3031768302374;NULL;NULL;NULL;NULL
"kraine";1889,8608798889331;NULL;NULL;NULL;NULL
"flight";1884,4488352638182;NULL;NULL;NULL;NULL
"Dmitry";1882,3106194756456;NULL;NULL;NULL;NULL
"teacher";1881,9375501149252;NULL;NULL;NULL;NULL
"April";1877,2482661875088;NULL;NULL;NULL;NULL
"period";1875,7126014440673;NULL;NULL;NULL;NULL
"flat";1871,1729812565632;NULL;NULL;NULL;NULL
"reality";1869,593902261272;NULL;NULL;NULL;NULL
"independent";1867,9712319569198;NULL;NULL;NULL;NULL
"veteran";1867,965961558109;NULL;NULL;NULL;NULL
"raid";1862,7110446018373;NULL;NULL;NULL;NULL
"volodymyr";1859,777842582498;NULL;NULL;NULL;NULL
"club";1859,7041852606544;NULL;NULL;NULL;NULL
"vessel";1859,609273606359;NULL;NULL;NULL;NULL
"presence";1857,6538065823972;NULL;NULL;NULL;NULL
"art";1854,758247278786;NULL;NULL;NULL;NULL
"begine";1853,8813281054381;NULL;NULL;NULL;NULL
"navy";1853,357864773162;NULL;NULL;NULL;NULL
"mercenary";1852,6071892868006;NULL;NULL;NULL;NULL
"condemnation";1852,3477626976992;NULL;NULL;NULL;NULL
"heate";1851,9863330575533;NULL;NULL;NULL;NULL
"chance";1845,980724207811;NULL;NULL;NULL;NULL
"launch";1844,4997771930007;NULL;NULL;NULL;NULL
"iron";1842,3464736120043;NULL;NULL;NULL;NULL
"mission";1841,9414365296054;NULL;NULL;NULL;NULL
"scale";1841,5520849474478;NULL;NULL;NULL;NULL
"healthcare";1840,847658387239;NULL;NULL;NULL;NULL
"buse";1840,3658047211634;NULL;NULL;NULL;NULL
"Volodymyr";1840,3260965749942;NULL;NULL;NULL;NULL
"curfew";1832,6483147409515;NULL;NULL;NULL;NULL
"elite";1832,0364607519678;NULL;NULL;NULL;NULL
"escape";1831,6830389820393;NULL;NULL;NULL;NULL
"Chelsea";1830,4481984654428;NULL;NULL;NULL;NULL
"2014";1827,2658853887579;NULL;NULL;NULL;NULL
"Watling";1824,286908225546;NULL;NULL;NULL;NULL
"sumy";1822,97892067634;NULL;NULL;NULL;NULL
"Denmark";1811,365031022058;NULL;NULL;NULL;NULL
"barrister";1809,9657112961959;NULL;NULL;NULL;NULL
"turn";1809,4924930691477;NULL;NULL;NULL;NULL
"question";1808,4311364649889;NULL;NULL;NULL;NULL
"Lavrov";1806,2319670010006;NULL;NULL;NULL;NULL
"firefighter";1803,1071365154112;NULL;NULL;NULL;NULL
"north-west";1802,9926898188962;NULL;NULL;NULL;NULL
"material";1801,3005517937922;NULL;NULL;NULL;NULL
"thought";1800,1656099266938;NULL;NULL;NULL;NULL
"vice";1798,496074019297;NULL;NULL;NULL;NULL
"minute";1792,652830906171;NULL;NULL;NULL;NULL
"twitter";1790,118288509746;NULL;NULL;NULL;NULL
"setback";1788,3793228850482;NULL;NULL;NULL;NULL
"radiation";1785,5653929437815;NULL;NULL;NULL;NULL
"astronaut";1785,4463809653582;NULL;NULL;NULL;NULL
"Hague";1783,359579786601;NULL;NULL;NULL;NULL
"screen";1780,911520801722;NULL;NULL;NULL;NULL
"cut";1778,8333895990097;NULL;NULL;NULL;NULL
"Matt";1778,344007706621;NULL;NULL;NULL;NULL
"lie";1777,3582028552307;NULL;NULL;NULL;NULL
"Australia";1774,1990778071886;NULL;NULL;NULL;NULL
"crew";1772,6137614663892;NULL;NULL;NULL;NULL
"violation";1770,7440835785073;NULL;NULL;NULL;NULL
"Liverpool";1768,3329798515697;NULL;NULL;NULL;NULL
"celebrity";1767,756716237554;NULL;NULL;NULL;NULL
"error";1760,6550178749637;NULL;NULL;NULL;NULL
"nightmare";1757,432659881581;NULL;NULL;NULL;NULL
"wire";1755,5128228053677;NULL;NULL;NULL;NULL
"politician";1751,4248107503274;NULL;NULL;NULL;NULL
"movement";1750,570779653958;NULL;NULL;NULL;NULL
"grandparent";1749,2877677615552;NULL;NULL;NULL;NULL
"whole";1747,8189439768419;NULL;NULL;NULL;NULL
"Stoltenberg";1743,5357790073012;NULL;NULL;NULL;NULL
"chechnya";1740,5545186781094;NULL;NULL;NULL;NULL
"machine";1738,4412292528777;NULL;NULL;NULL;NULL
"Hinds";1737,6524155707634;NULL;NULL;NULL;NULL
"Schwarzenegger";1737,4152438917656;NULL;NULL;NULL;NULL
"mass";1736,704933497663;NULL;NULL;NULL;NULL
"immigration";1733,9795472166456;NULL;NULL;NULL;NULL
"Northern";1732,9245193926229;NULL;NULL;NULL;NULL
"era";1732,597086074775;NULL;NULL;NULL;NULL
"U";1732,3360346068275;NULL;NULL;NULL;NULL
"producer";1730,4427048439818;NULL;NULL;NULL;NULL
"Stewart";1729,8803293843496;NULL;NULL;NULL;NULL
"Cooper";1728,3488994881743;NULL;NULL;NULL;NULL
"aide";1728,0961917157172;NULL;NULL;NULL;NULL
"Blinken";1723,1020455076182;NULL;NULL;NULL;NULL
"Alexander";1719,8328243403196;NULL;NULL;NULL;NULL
"meta";1710,3020162803098;NULL;NULL;NULL;NULL
"past";1704,3206225506399;NULL;NULL;NULL;NULL
"Lithuania";1703,8152846010953;NULL;NULL;NULL;NULL
"prisoner";1703,4377500389674;NULL;NULL;NULL;NULL
"Ashton";1699,5099052728526;NULL;NULL;NULL;NULL
"narrative";1698,6981756080347;NULL;NULL;NULL;NULL
"drink";1696,5078535193086;NULL;NULL;NULL;NULL
"Moldova";1694,5790965633041;NULL;NULL;NULL;NULL
"difficulty";1692,311571650189;NULL;NULL;NULL;NULL
"interest";1690,3325040474551;NULL;NULL;NULL;NULL
"bulk";1689,6788166591818;NULL;NULL;NULL;NULL
"pound";1687,6910616506898;NULL;NULL;NULL;NULL
"fellow";1683,5914293813325;NULL;NULL;NULL;NULL
"B";1682,862438965191;NULL;NULL;NULL;NULL
"Estonia";1681,678898234769;NULL;NULL;NULL;NULL
"tech";1676,627078373562;NULL;NULL;NULL;NULL
"Irpin";1674,59355166897;NULL;NULL;NULL;NULL
"Martin";1672,8112613968378;NULL;NULL;NULL;NULL
"suburb";1667,8642028410493;NULL;NULL;NULL;NULL
"Ivan";1667,6758591168302;NULL;NULL;NULL;NULL
"Josh";1667,4335345572326;NULL;NULL;NULL;NULL
"trip";1666,4866556935083;NULL;NULL;NULL;NULL
"Qatar";1664,8155580176324;NULL;NULL;NULL;NULL
"blast";1658,8791095054478;NULL;NULL;NULL;NULL
"check";1654,3266120760536;NULL;NULL;NULL;NULL
"industry";1653,0684192898004;NULL;NULL;NULL;NULL
"reason";1651,363214629045;NULL;NULL;NULL;NULL
"doubt";1649,8048317389453;NULL;NULL;NULL;NULL
"church";1648,5689948381314;NULL;NULL;NULL;NULL
"musician";1648,0885061702843;NULL;NULL;NULL;NULL
"Twitter";1647,1903153881592;NULL;NULL;NULL;NULL
"fashion";1646,6475659261223;NULL;NULL;NULL;NULL
"intention";1645,5485514145848;NULL;NULL;NULL;NULL
"murder";1642,4971669913919;NULL;NULL;NULL;NULL
"Raab";1639,809233958887;NULL;NULL;NULL;NULL
"drop";1639,5788697343594;NULL;NULL;NULL;NULL
"constitution";1636,9857130340106;NULL;NULL;NULL;NULL
"Glasgow";1636,0461973946485;NULL;NULL;NULL;NULL
"commission";1632,4153513085012;NULL;NULL;NULL;NULL
"table";1629,8596406184809;NULL;NULL;NULL;NULL
"dancer";1629,4766139076944;NULL;NULL;NULL;NULL
"headline";1628,0303215623248;NULL;NULL;NULL;NULL
"university";1621,3725629685825;NULL;NULL;NULL;NULL
"paper";1620,5333574213828;NULL;NULL;NULL;NULL
"vulnerability";1614,9422839559124;NULL;NULL;NULL;NULL
"pension";1614,9422839559122;NULL;NULL;NULL;NULL
"idea";1608,1706151339909;NULL;NULL;NULL;NULL
"pretext";1604,4287447765732;NULL;NULL;NULL;NULL
"warehouse";1601,1161603340026;NULL;NULL;NULL;NULL
"spy";1600,2577188008036;NULL;NULL;NULL;NULL
"Slovakia";1600,013183078387;NULL;NULL;NULL;NULL
"presidencyafp";1598,0671747920946;NULL;NULL;NULL;NULL
"mistake";1592,130411511288;NULL;NULL;NULL;NULL
"Viktor";1589,878954046297;NULL;NULL;NULL;NULL
"photographer";1589,7577222011796;NULL;NULL;NULL;NULL
"outrage";1588,4093380780541;NULL;NULL;NULL;NULL
"production";1586,5196949039394;NULL;NULL;NULL;NULL
"summit";1585,635986336322;NULL;NULL;NULL;NULL
"book";1579,2503650408225;NULL;NULL;NULL;NULL
"Putins";1579,062399348417;NULL;NULL;NULL;NULL
"luhansk";1576,1905355736408;NULL;NULL;NULL;NULL
"remark";1575,0010222958492;NULL;NULL;NULL;NULL
"colour";1573,2358733808771;NULL;NULL;NULL;NULL
"Romania";1572,6221000534374;NULL;NULL;NULL;NULL
"island";1570,6923741123828;NULL;NULL;NULL;NULL
"abramovich";1570,588227451887;NULL;NULL;NULL;NULL
"amount";1569,2496018376796;NULL;NULL;NULL;NULL
"Canada";1567,4399530649773;NULL;NULL;NULL;NULL
"pair";1565,2806418207115;NULL;NULL;NULL;NULL
"sister";1563,7654738483698;NULL;NULL;NULL;NULL
"mind";1563,7292142372567;NULL;NULL;NULL;NULL
"ramp";1559,6318300992984;NULL;NULL;NULL;NULL
"Linda";1555,907489972758;NULL;NULL;NULL;NULL
"priority";1551,197772142695;NULL;NULL;NULL;NULL
"Latvia";1550,3313872451156;NULL;NULL;NULL;NULL
"goal";1549,7818109667226;NULL;NULL;NULL;NULL
"environment";1544,534893925287;NULL;NULL;NULL;NULL
"champion";1540,7968366571063;NULL;NULL;NULL;NULL
"association";1540,6622617429628;NULL;NULL;NULL;NULL
"direction";1539,202470138629;NULL;NULL;NULL;NULL
"camera";1537,7917754194848;NULL;NULL;NULL;NULL
"fall";1534,428644258801;NULL;NULL;NULL;NULL
"release";1532,6886267590908;NULL;NULL;NULL;NULL
"solution";1531,4485178257214;NULL;NULL;NULL;NULL
"Greece";1528,1936507664414;NULL;NULL;NULL;NULL
"burn";1527,3716400707342;NULL;NULL;NULL;NULL
"thank";1527,3473661478884;NULL;NULL;NULL;NULL
"form";1527,2369696403384;NULL;NULL;NULL;NULL
"Pierre";1525,936325091701;NULL;NULL;NULL;NULL
"censorship";1524,6300136227926;NULL;NULL;NULL;NULL
"commissioner";1517,4066184069852;NULL;NULL;NULL;NULL
"photograph";1517,0478768810679;NULL;NULL;NULL;NULL
"window";1515,3267731343258;NULL;NULL;NULL;NULL
"Fedorov";1513,6740622682964;NULL;NULL;NULL;NULL
"prosecutor";1512,4666157185636;NULL;NULL;NULL;NULL
"drive";1507,528627944509;NULL;NULL;NULL;NULL
"defense";1505,5936981148805;NULL;NULL;NULL;NULL
"instinct";1504,7657254890037;NULL;NULL;NULL;NULL
"supermarket";1504,6917965305533;NULL;NULL;NULL;NULL
"shipment";1503,635801743179;NULL;NULL;NULL;NULL
"cause";1500,5139455817537;NULL;NULL;NULL;NULL
"Norton";1498,9470142977532;NULL;NULL;NULL;NULL
"export";1498,1386762779118;NULL;NULL;NULL;NULL
"Alexei";1497,210230556795;NULL;NULL;NULL;NULL
"capability";1496,884346393067;NULL;NULL;NULL;NULL
"separatist";1494,962322783282;NULL;NULL;NULL;NULL
"der";1492,045795060057;NULL;NULL;NULL;NULL
"von";1492,045795060057;NULL;NULL;NULL;NULL
"cute";1490,11645661943;NULL;NULL;NULL;NULL
"envoy";1488,7098337036073;NULL;NULL;NULL;NULL
"manoeuvre";1488,0133787547554;NULL;NULL;NULL;NULL
"boycott";1485,9142110062105;NULL;NULL;NULL;NULL
"beauty";1482,4258797496448;NULL;NULL;NULL;NULL
"today";1475,4105464172221;NULL;NULL;NULL;NULL
